1,2,3,4,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
155.77,49.25,-25.502,20.233,7.9597,-4.1856,-5.2671,-4.2779,-3.1409,-9.7099,5.7129,5.2748,-3.2335,6.0588,-4.5782,-2.6359,51.97,8.669,-22.349,7.403,-11.403,-4.2714,11.208,-0.043874,6.0931,-4.1877,-6.6066,-0.0070879,-3.4142,-0.73221,3.6433,4.0059,11.503,-3.0117,1.34,-1.0395,-5.8424,10.135,-2.3869,-6.3432,18.439,14.131,-0.91287,-4.2897,1.749,1.0528,-1.6019,2.5089,-6.2897,-2.9579,5.1015,-0.81363,-1.7945,2.6478,-3.5347,2.7821,-4.3422,-0.44878,5.3194,-0.84991,1.0484,0.25769,-5.7758,-0.66653,3
155.77,49.25,-25.502,20.233,7.9597,-4.1856,-5.2671,-4.2779,-3.1409,-9.7099,5.7129,5.2748,-3.2335,6.0588,-4.5782,-2.6359,51.97,8.669,-22.349,7.403,-11.403,-4.2714,11.208,-0.043874,6.0931,-4.1877,-6.6066,-0.0070879,-3.4142,-0.73221,3.6433,4.0059,11.503,-3.0117,1.34,-1.0395,-5.8424,10.135,-2.3869,-6.3432,18.439,14.131,-0.91287,-4.2897,1.749,1.0528,-1.6019,2.5089,-6.2897,-2.9579,5.1015,-0.81363,-1.7945,2.6478,-3.5347,2.7821,-4.3422,-0.44878,5.3194,-0.84991,1.0484,0.25769,-5.7758,-0.66653,3
163.47,48.513,-20.857,24.073,1.8696,-5.7623,-3.6274,-4.1673,-8.4377,-6.2664,7.1425,2.8376,-0.33404,0.98535,-4.3687,0.21637,46.643,4.5892,-22.276,8.6997,-13.514,4.3123,11.272,-4.552,2.2945,-2.0684,-6.1441,1.1768,-2.0362,1.9424,6.1345,-0.78925,13.535,-2.885,0.13874,-2.8028,-2.1512,8.2664,-7.2734,-3.0241,21.91,14.202,-4.2729,-3.3378,2.5095,0.23621,2.7518,-1.1728,-3.1478,-2.4602,4.3259,0.6008,-1.0892,1.664,-2.8951,4.4907,-1.2639,-0.69267,0.98042,0.50201,-0.12244,-6.0282,-6.7796,3.2777,3
166.5,39.324,-17.191,22.661,-16.269,-7.6566,2.9725,0.2246,4.5588,-4.2489,2.4725,0.39939,-3.2657,-1.4958,-2.45,1.2064,53.759,1.463,-15.854,9.8919,-4.6774,19.411,-0.75298,-3.5299,-3.9253,-2.6305,0.764,2.1383,4.1837,6.0181,0.37087,0.2583,19.406,0.092727,-4.7901,-5.1125,0.51744,-1.7423,-9.2591,5.7125,16.548,10.123,-2.9736,-0.3554,1.4172,-0.5351,1.6885,-1.5553,-10.718,-6.9874,7.4654,-2.633,-1.807,-1.2642,-0.95648,5.0548,-0.21208,-0.28628,-1.8843,-4.7528,-6.8024,-7.6371,0.71826,-0.41156,3
163.12,42.823,-19.133,24.928,-6.4004,-9.5806,1.6606,2.549,0.50237,-4.223,4.3068,2.1481,-1.3133,-0.55489,-2.8832,1.5311,51.081,2.5037,-20.914,7.4657,-11.067,13.127,5.3947,-6.6549,-2.9722,-3.6508,-2.9887,0.05821,-0.68261,4.678,2.2216,-2.3666,17.805,0.66437,-1.0114,-3.4789,0.34446,4.037,-9.7949,2.5465,17.951,11.76,-2.9342,-0.6001,3.8864,-0.090664,2.8246,0.34471,-8.7162,-6.389,7.2051,-0.70617,-2.265,0.41216,-3.3729,5.2992,0.046448,1.5216,1.4281,-1.7274,-3.9427,-7.5705,-2.9363,2.0956,3
169.62,43.369,-39.409,11.374,20.059,8.4895,5.708,1.2516,-16.173,-10.167,2.5643,5.7181,-4.9329,6.2493,2.6613,-5.6689,36.334,20.595,-12.96,9.9121,-12.932,-15.265,2.4728,-1.0205,20.108,-7.7444,-2.4767,7.3558,-4.7615,-0.44584,1.8835,-1.364,21.334,11.641,-5.8532,0.50262,-2.8912,0.70369,0.38801,-4.6904,13.093,9.7618,-2.6419,-8.2712,-6.0114,0.96793,-2.3311,-1.9872,8.7026,0.26876,4.7915,3.0191,-3.2366,1.5368,0.0060973,0.42745,-8.0852,-2.055,-0.27058,4.9839,5.3193,-3.7369,-2.0715,2.5855,4
169.56,47.343,-40.512,-3.8837,13.045,10.217,3.4233,1.6244,-27.562,-17.723,0.1757,7.3686,-2.8318,5.5162,9.2116,-4.7773,23.757,20.858,-8.1103,12.242,1.3087,-13.856,-0.025326,0.74334,22.593,-7.5878,-4.0988,9.2438,-5.4189,-6.4112,-0.78729,-2.0268,12.655,4.2635,-7.1413,4.8233,-0.43948,-2.6978,3.3967,-1.3002,13.614,9.5705,-3.9018,-6.0609,-3.2655,2.145,1.147,-1.6876,22.869,8.468,1.8664,-0.74675,-10.153,-0.74558,3.6778,-3.269,-0.80779,7.2671,0.73621,-0.73889,1.9408,-1.2525,-2.9786,-0.77885,4
185.61,34.956,-29.765,35.124,13.368,-7.2132,3.2705,-2.2276,-26.424,-12.775,4.1,9.7905,-9.5756,0.030381,1.6003,-6.1918,19.971,12.301,-11.109,-10.789,-10.62,1.0419,1.8472,0.90154,12.884,-10.712,-5.2893,4.8992,3.1241,2.0279,5.2683,-1.902,16.02,11.402,-17.38,-1.9657,1.8166,-1.8453,0.00087617,-0.58029,16.045,5.8389,-7.076,-8.404,-3.4454,2.1057,0.35575,-0.2882,-1.1197,0.59761,6.8633,3.0506,-0.97141,2.0926,0.72833,0.90265,7.5933,-3.3549,-4.2882,3.1162,-3.041,-0.62059,-1.1619,-0.43835,4
145.64,43.143,-32.573,22.714,15.557,-12.951,0.27389,-0.93514,-11.853,-11.394,-4.2553,4.1428,-7.8269,-1.41,6.4415,-3.4265,51.382,25.67,-20.628,-4.1114,-4.4731,-0.8937,6.7716,1.122,19.256,-1.8087,-4.7696,7.2847,2.1267,-0.25836,0.27958,-3.3814,22.978,17.078,-7.8215,-3.462,-1.6699,-0.93716,-0.1234,-0.52437,3.9283,4.3903,8.0086,1.5887,-5.5656,5.489,1.1614,-4.8112,4.3392,-1.7548,6.1101,5.772,-1.3402,-1.0964,-0.53183,-1.5882,3.6461,6.5109,-2.021,-4.5447,0.41865,2.7628,-3.453,0.097264,4
153.2,46.906,-37.119,7.0262,17.245,5.0821,2.8117,2.6354,-13.187,-16.53,-4.3524,12.127,-7.5361,-3.3531,5.6812,-6.1268,52.97,22.67,-18.203,7.6833,-9.0339,-15.275,2.4731,-0.85535,21.536,-2.9974,-3.7491,0.73592,-3.9232,7.789,1.3495,-2.7499,19.75,14.781,-4.2232,-0.59822,-3.4631,2.2878,0.25048,-3.8652,8.2824,8.5325,5.8307,-1.9954,-4.2913,0.8422,-2.0259,0.0018006,-0.5239,-6.4084,6.9288,6.1957,2.1154,3.7043,-0.97946,1.0909,1.7156,7.3849,-0.51003,-3.2804,0.82178,4.6408,-4.351,-2.4898,4
172.95,-15.912,-4.3885,6.2085,12.78,7.4606,-6.3574,-5.3346,17.175,-10.3,2.8372,-2.1884,1.93,-5.5581,-1.1941,-3.1262,52.475,-24.101,1.6417,6.0971,-8.6009,-7.0384,-3.9231,1.935,-4.9084,6.6993,-7.9026,-0.74023,-2.2034,3.5982,-0.22129,0.48308,31.756,25.866,1.355,-2.185,0.077995,3.6864,4.3889,-0.44051,-8.733,11.198,-1.2349,1.8154,-0.22037,1.514,0.30185,1.3291,12.125,12.489,-2.9385,-3.67,8.7383,-2.4075,-1.8643,-0.26968,-0.59325,-4.0864,8.2767,0.18492,0.86424,2.7685,1.9601,2.0674,5
174.18,-18.884,-12.243,7.501,15.811,13.787,-0.28756,-2.768,35.101,-11.758,7.4881,-3.4502,4.9674,-5.0512,0.60593,-2.1411,42.259,-25.987,-3.442,8.7479,-10.331,-0.66574,-1.6407,2.9497,3.236,16.527,-4.1786,-5.1478,1.7702,1.5218,2.898,-2.6982,19.647,20.127,-2.7957,0.44634,-0.69769,5.129,3.8675,0.5559,-9.9001,13.432,1.3551,-1.7407,1.2371,-3.3335,-1.4931,0.19133,10.828,6.5894,5.7413,2.765,5.3107,0.023013,-1.0138,3.1053,-0.71282,-2.6691,5.7729,-8.8914,-8.3437,-1.9306,2.085,1.4196,5
169.13,-18.565,-5.0198,17.011,8.0661,-5.6212,-10.923,-1.8221,35.541,-12.825,5.6925,-6.9852,1.7352,-6.39,1.9628,-3.1357,37.777,-20.536,-1.0292,0.78487,-8.3588,6.6462,-0.21095,1.7167,1.3771,17.593,-7.412,-1.9563,2.7201,-0.22788,-0.34959,-2.6854,26.765,25.184,-2.5577,4.1031,2.2273,5.7791,-1.6309,0.75532,-6.9075,7.5687,3.2052,-2.6336,-1.5091,-3.6388,4.5325,0.85625,13.793,9.1822,4.7818,-0.39669,0.80277,-2.3965,2.6412,0.40694,-5.2272,-4.8262,1.5505,-12.344,1.4431,6.8627,2.5247,3.1234,5
195.6,-21.412,-12.895,21.548,2.1372,-2.1362,-4.0685,-4.5254,13.128,-12.942,11.653,-5.5117,6.0144,-4.6744,-3.4152,-0.8878,27.941,-27.444,-9.9383,-5.265,1.5361,11.428,2.3902,-3.0386,-6.4206,-6.7446,-3.1982,-1.0341,4.117,0.92743,-3.5688,-3.7762,20.898,10.918,-13.346,6.6307,5.6168,3.3009,2.7619,-1.4271,-8.1575,-0.85044,-5.0266,0.95025,-0.70579,1.0345,0.20315,-1.286,1.292,16.766,10.263,3.5954,-0.04416,-0.81175,-1.4188,-2.0157,-5.0871,-6.0188,9.6382,0.13093,1.7319,0.084234,-0.28001,-2.5272,5
187.43,-13.949,-18.548,10.162,18.977,10.755,-5.6017,-2.2437,19.816,-12.642,11.313,-7.2806,10.651,-1.6118,-0.94183,1.8637,36.587,-24.905,-9.8699,5.8044,-11.752,2.7899,8.7487,-0.8375,-2.5703,-7.1653,1.4383,-4.3429,0.0065659,3.1586,1.3193,-0.16529,20.951,13.924,-11.694,4.8035,-1.7764,6.6074,5.9013,2.2967,-5.8104,0.42814,-3.0553,-2.657,-0.44351,-0.16171,1.2877,0.31801,-0.056088,19.919,4.9487,3.1274,7.0619,-0.24952,0.46846,0.097576,-6.7627,-9.5686,10.984,3.2657,2.7466,-1.2144,2.0327,1.5385,5
202.37,9.528,-18.877,19.073,3.6942,15.849,-3.0385,0.037166,-20.557,-16.062,7.1282,1.3161,4.4618,-1.0007,-6.5926,4.3735,17.212,-1.4981,-4.08,12.484,-17.185,-0.39138,-9.5023,6.1855,9.0204,-22.739,-3.9321,-3.4966,0.61554,1.8963,1.5749,2.6916,30.729,2.55,-4.7453,-1.6089,-4.4185,4.3123,2.6706,1.5474,5.4919,14.261,0.45774,-4.3426,-3.7346,2.2156,2.8018,-1.9843,16.831,4.1966,-3.6304,-2.6316,-0.91464,-0.85465,-0.75587,-1.0649,-0.65796,5.2881,4.9229,7.0835,6.2795,-2.7394,5.5098,-2.8085,6
188.6,17.532,-39.706,4.2487,-5.5375,11.726,12.859,-2.7954,-10.339,-2.6943,3.8054,-9.536,-0.45879,-0.38938,0.73433,2.2943,20.658,13.204,-12.593,21.129,-10.709,-1.4372,-2.3912,-4.7015,3.8304,-3.3804,-3.828,5.9638,-0.19125,3.2078,-1.8474,0.80796,32.726,13.744,4.7432,5.0132,-4.2293,-3.814,-1.4609,-2.6908,0.53294,4.1933,0.37094,3.477,-1.7323,-0.54337,-0.00011937,-3.2778,8.2392,0.3519,-4.3452,5.3297,2.9997,2.2917,-4.3107,3.053,3.5583,-5.1618,-1.0907,6.1525,1.3633,-2.0883,0.12371,0.88013,6
198.29,11.27,-26.026,31.761,4.8374,6.8966,-12.17,-4.2236,-11.614,-1.6274,0.21299,-1.3425,3.8294,-0.27861,-0.40407,0.37197,13.97,4.6331,-13.322,4.4115,-19.059,5.0986,2.0274,-0.60716,3.3224,-8.4715,-1.2855,0.67099,-1.2834,0.0085281,-1.4907,-0.55169,34.412,17.346,-3.0219,0.97981,-6.4389,3.7475,4.2983,1.7948,1.4624,5.8194,-2.8006,-1.0957,-3.47,0.59473,1.5276,1.3992,12.918,4.0881,6.28,5.9859,-0.21402,-0.37055,-0.035625,0.52005,2.1458,0.83466,7.126,6.986,-1.0701,1.865,1.3908,-1.5042,6
200.26,9.2923,-25.845,24.514,6.9688,17.591,-11.577,-1.6076,4.9123,6.0158,-4.3662,-1.3254,-2.3773,1.1949,0.96036,0.50905,25.737,0.26027,-7.8658,7.2276,-22.047,2.8577,-4.6398,4.066,17.789,3.3409,0.98719,0.85894,0.0072469,-1.097,0.81153,1.0278,28.49,16.584,1.0665,0.28575,-8.2383,2.3732,0.77425,4.3335,-5.8696,0.68984,1.1953,1.3519,2.9345,-2.0992,-0.6981,-0.1631,8.772,-0.26012,6.4886,6.7251,4.2653,-1.0329,3.3197,-0.92603,-5.7378,0.24358,-2.7622,-6.999,-0.1614,-0.21862,-1.9997,-1.3887,6
191.97,20.842,-30.314,14.587,-2.4503,20.819,5.8273,-0.73099,-9.2345,0.41522,1.0645,-3.0731,0.63663,-0.82917,-0.37082,0.30748,35.93,10.863,-15.322,19.089,-17.075,-2.0552,-7.6736,-3.7489,13.464,-1.1748,2.0209,1.6702,-1.0687,1.3313,-1.6713,3.0895,31.66,13.289,5.097,1.9964,-5.8015,-2.9515,-0.97205,2.334,-1.1345,-1.7298,-3.2473,4.4363,0.059799,2.8122,-2.1276,0.9223,9.8572,1.1612,-1.2695,1.1702,5.9368,3.0428,-2.2264,4.4144,4.5636,2.6509,-0.22688,-5.0027,-3.5518,-0.86798,1.0219,-4.1255,6
196.69,33.072,-29.776,4.4825,-7.178,0.10306,2.289,0.079398,-20.742,-14.798,1.2184,-6.3689,-4.5278,3.2313,-3.165,0.094337,35.22,-0.43212,-9.6412,12.45,1.3261,0.38262,5.5273,-7.2303,-4.4552,-7.5812,0.11503,3.3799,2.2975,6.8027,3.9236,0.112,5.3996,0.73408,2.5148,4.9927,-5.8864,-2.41,-0.31885,2.871,9.9471,1.4882,5.7064,11.855,-7.2468,-11.492,-4.1253,1.9181,-1.8569,-1.0586,1.5268,-0.29256,-3.1557,-1.4862,-1.8929,3.4548,8.6198,1.8835,-4.648,0.58793,1.7009,4.4264,-0.17527,0.9501,7
143.14,24.526,-18.091,27.126,-0.2758,10.456,3.4647,-2.2242,-28.206,-6.134,7.8257,-2.8488,-0.1162,3.1687,-0.93335,2.6815,64.648,12.967,-7.9714,10.478,-22.05,-1.3676,-2.5508,1.1056,9.3871,-4.5139,-1.2461,0.9225,0.43551,0.9079,2.2354,1.1387,31.873,10.705,-8.0569,-3.2377,-4.2358,8.7235,-0.63453,-0.084585,11.353,10.095,-0.33946,-1.6572,-5.1468,-1.0482,1.433,-1.3158,6.1103,-1.3965,-3.4797,1.2706,4.7992,-3.1676,-1.9631,3.7577,10.346,5.8761,-0.8535,5.7213,2.3675,-5.5155,-1.1272,2.2148,7
187.73,37.873,-32.647,14.542,12.868,4.0462,9.4075,5.3757,-24.655,-7.4051,3.568,6.4128,-2.5679,0.45095,3.15,-1.7131,33.383,18.341,-7.7961,7.8426,-5.9376,-14.722,-3.7055,-3.9826,19.069,-6.9133,-4.4009,0.89859,-3.2731,0.56569,0.32661,-0.073569,13.306,12.254,-4.2479,-3.7204,-7.1069,0.89233,5.9917,0.62601,10.684,8.7456,1.5299,-1.642,-4.2332,-2.3065,0.67782,-1.3258,6.9347,-5.2351,-3.0938,4.6537,3.8578,0.73109,-1.9954,-0.50855,6.6051,2.2234,-1.3759,1.9372,4.6694,2.7643,-4.6529,0.67893,7
134.03,24.377,-20.123,21.482,-1.9405,10.879,6.4346,-0.44903,-1.8851,-1.9075,3.9744,-0.33205,-4.4439,3.8414,-2.1689,2.9905,71.207,14.602,-5.6402,13.852,-17.613,-3.2501,-5.4274,-0.095537,7.706,-1.566,-3.0847,-5.5865,2.7785,3.6081,1.6836,3.1334,29.748,15.136,-3.4219,-2.5683,-5.9932,1.8909,-0.54557,1.8774,-5.6262,-0.18512,2.0552,-1.2629,5.9815,-4.5472,-2.9235,0.76538,1.8034,-2.9419,-4.1946,0.94854,12.101,1.1198,-6.5552,1.4629,-6.5119,1.0774,4.5481,-2.9989,0.63066,0.051956,-1.7374,-1.3433,7
181.28,7.9198,-11.625,33.49,7.3254,15.564,-5.7044,4.9666,-3.9423,1.2897,6.0136,-0.97147,-5.6687,0.33027,-0.54631,1.4841,50.067,1.0115,0.15435,-2.4503,-22.679,-0.8099,-0.80305,3.3442,14.947,-4.3935,-6.2272,-4.6756,6.5355,7.0077,0.47686,-0.23825,28.827,14.365,-4.4084,-12.864,-5.4687,4.7366,-2.8381,0.90199,2.2142,-4.3342,-0.21524,4.9629,-0.39403,-2.6971,0.817,0.84051,9.4389,-4.1452,2.8834,12.358,3.7861,-6.5808,1.7726,-0.57474,1.0527,5.7091,-4.3335,-8.7174,6.4255,-4.1627,-0.26562,-0.52344,7
159.86,18.412,3.1797,8.3935,2.2891,-0.68434,-2.8105,1.9824,-15.542,0.0021203,-0.81205,1.4189,-0.16415,-1.0631,1.2107,0.36349,89.305,2.9546,-1.7256,-0.64064,-2.3886,4.1464,4.2731,0.60508,9.7932,1.9109,1.0531,-0.14071,1.1601,1.105,-1.1347,-0.51505,5.3999,-4.6608,-7.0974,-7.0964,-2.3884,-3.193,-2.9063,-4.7273,0.42697,1.6043,-0.55033,-3.2789,-1.222,0.62534,-0.2826,-0.64647,-24.858,-3.3961,4.2137,-0.34644,3.4727,-1.5198,1.9129,2.902,-3.7762,-3.9788,-0.26201,0.82006,-0.84115,-0.06012,-0.75169,0.73204,8
155.67,19.111,1.2028,8.9114,2.7543,3.0985,-4.8352,-0.6228,-16.785,-1.6478,-0.47272,0.51153,0.52378,-2.0915,0.41671,0.22048,89.934,2.6102,-2.4923,-0.39097,-4.2301,0.95466,2.9046,2.6144,11.432,2.3707,0.67399,0.18032,0.73362,1.9596,-0.4593,-0.72787,6.807,-3.094,-4.6022,-6.6969,-0.47088,-1.7946,-0.54008,-4.0317,2.6451,3.2302,-0.17747,-2.3315,-2.1141,0.7126,0.02753,-0.48315,-24.288,-5.3792,3.2833,-2.1152,3.6975,-2.5873,-0.16574,0.59901,-5.6327,-4.4523,-1.845,0.27357,-0.87167,-0.34678,-1.9278,0.37216,8
146.38,16.509,4.2327,7.8392,5.9923,1.7044,-4.3689,-0.1086,-21.784,1.1893,-0.50894,1.7952,0.15489,-1.5015,1.3957,0.21099,91.101,2.2082,-2.5547,1.1154,-5.5646,0.27488,3.8005,2.4009,10.069,1.3067,1.87,-0.013751,1.0388,1.0106,-0.66753,-1.0414,26.345,0.93721,-4.8159,-3.6504,-1.4677,0.42944,1.0966,-3.2139,10.788,2.6626,-0.24261,-0.96429,-1.6649,0.7634,-0.037299,0.85248,-16.459,-4.5975,-1.2089,-4.2433,1.6792,-3.7381,-1.5663,-1.017,5.2979,-2.5075,-3.7116,-1.6656,-0.73394,0.88156,-1.2639,-0.37067,8
140.94,15.18,-3.7929,7.4734,3.0245,8.8562,-1.692,-0.63291,-25.037,0.62324,-0.77526,0.5945,2.0968,-1.6558,-0.99523,-0.503,88.259,4.9537,-3.4008,3.5634,-5.2426,-2.9921,-2.9556,1.5584,11.392,1.891,-0.32795,1.5197,-0.67188,2.5056,0.71119,0.77981,23.521,4.0511,-0.76391,-3.4197,-0.90137,-1.0729,1.8527,1.6781,12.128,4.8032,0.1267,0.70905,-2.7488,0.019827,-0.88238,0.24042,-12.177,-6.0432,3.8988,-4.9164,3.6487,-0.60479,-0.78391,-1.6934,5.0439,-0.29101,-2.0747,-1.4998,-1.5086,0.64522,0.10968,0.21368,8
142.08,18.214,-2.5822,10.48,2.3765,6.8302,-3.3011,-0.51564,2.8698,-8.6402,1.7646,-1.9335,2.6366,-4.855,-0.10343,0.21184,90.69,6.2115,-5.2024,3.2596,-7.1241,-0.079593,-1.2041,2.81,2.7478,2.6777,3.3495,-3.5245,2.7002,2.0104,3.5125,-2.1853,17.835,6.0927,-2.7929,-3.4001,-1.7849,-0.73075,-1.3701,1.0518,-9.6359,2.74,3.7162,-2.5128,1.6096,-1.2965,-0.70909,-2.4919,-16.497,-6.3229,-1.0195,-3.8338,1.1298,0.93312,-1.2453,-0.10936,-3.8082,3.1824,-0.90465,-0.074102,-2.7573,-0.7325,2.385,-0.46297,8
154.59,45.752,-20.167,7.5525,-6.1144,-14.602,0.65174,0.76102,5.0764,-9.7274,-3.2806,5.2018,-6.3134,-3.8398,5.3038,-1.9972,47.89,26.61,-19.69,0.18694,17.681,4.0669,-2.4616,4.5483,4.2998,-2.3368,0.60022,6.5127,3.6575,1.8684,2.1127,0.70767,21.679,8.0373,-7.1044,-1.7285,0.14338,-4.0846,2.812,-0.81251,5.3987,7.7616,-0.13998,-2.7267,-2.4555,2.4909,-0.26855,-3.3826,-8.4361,-5.55,8.087,0.25371,-8.3873,0.50532,0.13247,-2.6116,3.9178,5.7926,1.7228,-1.6492,-2.5651,-1.2012,-1.925,-2.7648,9
